"STATE","STATEABBREVIATION","COUNTY","STATEFP","COUNTYFP","INDICATOR","YEAR","VALUE"
"Ohio","OH","Wyandot County","39","175","dist_MAT","2017","14.88"
"Oklahoma","OK","Adair County","40","001","dist_MAT","2017","27"
"Oklahoma","OK","Alfalfa County","40","003","dist_MAT","2017","61"
"Oklahoma","OK","Atoka County","40","005","dist_MAT","2017","40.17"
"Oklahoma","OK","Beaver County","40","007","dist_MAT","2017","65.6"
"Oklahoma","OK","Beckham County","40","009","dist_MAT","2017","10.75"
"Oklahoma","OK","Blaine County","40","011","dist_MAT","2017","36.38"
"Oklahoma","OK","Bryan County","40","013","dist_MAT","2017","12.75"
"Oklahoma","OK","Caddo County","40","015","dist_MAT","2017","27.42"
"Oklahoma","OK","Canadian County","40","017","dist_MAT","2017","8.29"
"Oklahoma","OK","Carter County","40","019","dist_MAT","2017","44.56"
"Oklahoma","OK","Cherokee County","40","021","dist_MAT","2017","29.67"
"Oklahoma","OK","Choctaw County","40","023","dist_MAT","2017","61.75"
"Oklahoma","OK","Cimarron County","40","025","dist_MAT","2017","78"
"Oklahoma","OK","Cleveland County","40","027","dist_MAT","2017","10.75"
"Oklahoma","OK","Coal County","40","029","dist_MAT","2017","26.8"
"Oklahoma","OK","Comanche County","40","031","dist_MAT","2017","15"
"Oklahoma","OK","Cotton County","40","033","dist_MAT","2017","19"
"Oklahoma","OK","Craig County","40","035","dist_MAT","2017","19.8"
"Oklahoma","OK","Creek County","40","037","dist_MAT","2017","10.46"
"Oklahoma","OK","Custer County","40","039","dist_MAT","2017","12.67"
"Oklahoma","OK","Delaware County","40","041","dist_MAT","2017","29.22"
"Oklahoma","OK","Dewey County","40","043","dist_MAT","2017","36"
"Oklahoma","OK","Ellis County","40","045","dist_MAT","2017","64.75"
"Oklahoma","OK","Garfield County","40","047","dist_MAT","2017","43.73"
"Oklahoma","OK","Garvin County","40","049","dist_MAT","2017","31"
"Oklahoma","OK","Grady County","40","051","dist_MAT","2017","26.1"
"Oklahoma","OK","Grant County","40","053","dist_MAT","2017","35"
"Oklahoma","OK","Greer County","40","055","dist_MAT","2017","24"
"Oklahoma","OK","Harmon County","40","057","dist_MAT","2017","37.33"
"Oklahoma","OK","Harper County","40","059","dist_MAT","2017","62.75"
"Oklahoma","OK","Haskell County","40","061","dist_MAT","2017","34.5"
"Oklahoma","OK","Hughes County","40","063","dist_MAT","2017","25"
"Oklahoma","OK","Jackson County","40","065","dist_MAT","2017","49"
"Oklahoma","OK","Jefferson County","40","067","dist_MAT","2017","37.4"
"Oklahoma","OK","Johnston County","40","069","dist_MAT","2017","20.7"
"Oklahoma","OK","Kay County","40","071","dist_MAT","2017","12.38"
"Oklahoma","OK","Kingfisher County","40","073","dist_MAT","2017","26.71"
"Oklahoma","OK","Kiowa County","40","075","dist_MAT","2017","35.57"
"Oklahoma","OK","Latimer County","40","077","dist_MAT","2017","47.5"
"Oklahoma","OK","Le Flore County","40","079","dist_MAT","2017","31.35"
"Oklahoma","OK","Lincoln County","40","081","dist_MAT","2017","9.1"
"Oklahoma","OK","Logan County","40","083","dist_MAT","2017","29.38"
"Oklahoma","OK","Love County","40","085","dist_MAT","2017","38.4"
"Oklahoma","OK","McClain County","40","087","dist_MAT","2017","21.17"
"Oklahoma","OK","McCurtain County","40","089","dist_MAT","2017","69.71"
"Oklahoma","OK","McIntosh County","40","091","dist_MAT","2017","14.83"
"Oklahoma","OK","Major County","40","093","dist_MAT","2017","57.43"
"Oklahoma","OK","Marshall County","40","095","dist_MAT","2017","15.33"
"Oklahoma","OK","Mayes County","40","097","dist_MAT","2017","25.22"
"Oklahoma","OK","Murray County","40","099","dist_MAT","2017","33"
"Oklahoma","OK","Muskogee County","40","101","dist_MAT","2017","13"
"Oklahoma","OK","Noble County","40","103","dist_MAT","2017","22"
"Oklahoma","OK","Nowata County","40","105","dist_MAT","2017","17.6"
"Oklahoma","OK","Okfuskee County","40","107","dist_MAT","2017","21.4"
"Oklahoma","OK","Oklahoma County","40","109","dist_MAT","2017","4.25"
"Oklahoma","OK","Okmulgee County","40","111","dist_MAT","2017","9.88"
"Oklahoma","OK","Osage County","40","113","dist_MAT","2017","17.91"
"Oklahoma","OK","Ottawa County","40","115","dist_MAT","2017","6.43"
"Oklahoma","OK","Pawnee County","40","117","dist_MAT","2017","19.29"
"Oklahoma","OK","Payne County","40","119","dist_MAT","2017","14.75"
"Oklahoma","OK","Pittsburg County","40","121","dist_MAT","2017","39"
"Oklahoma","OK","Pontotoc County","40","123","dist_MAT","2017","10.71"
"Oklahoma","OK","Pottawatomie County","40","125","dist_MAT","2017","7.11"
"Oklahoma","OK","Pushmataha County","40","127","dist_MAT","2017","64.8"
"Oklahoma","OK","Roger Mills County","40","129","dist_MAT","2017","27.5"
"Oklahoma","OK","Rogers County","40","131","dist_MAT","2017","9.57"
"Oklahoma","OK","Seminole County","40","133","dist_MAT","2017","19"
"Oklahoma","OK","Sequoyah County","40","135","dist_MAT","2017","12.88"
"Oklahoma","OK","Stephens County","40","137","dist_MAT","2017","29.57"
"Oklahoma","OK","Texas County","40","139","dist_MAT","2017","60.43"
"Oklahoma","OK","Tillman County","40","141","dist_MAT","2017","35.43"
"Oklahoma","OK","Tulsa County","40","143","dist_MAT","2017","3.56"
"Oklahoma","OK","Wagoner County","40","145","dist_MAT","2017","14.14"
"Oklahoma","OK","Washington County","40","147","dist_MAT","2017","8.14"
"Oklahoma","OK","Washita County","40","149","dist_MAT","2017","16.3"
"Oklahoma","OK","Woods County","40","151","dist_MAT","2017","65.8"
"Oklahoma","OK","Woodward County","40","153","dist_MAT","2017","64.4"
"Oregon","OR","Baker County","41","001","dist_MAT","2017","24.91"
"Oregon","OR","Benton County","41","003","dist_MAT","2017","9.43"
"Oregon","OR","Clackamas County","41","005","dist_MAT","2017","11.54"
"Oregon","OR","Clatsop County","41","007","dist_MAT","2017","15.71"
"Oregon","OR","Columbia County","41","009","dist_MAT","2017","8"
"Oregon","OR","Coos County","41","011","dist_MAT","2017","36.75"
"Oregon","OR","Crook County","41","013","dist_MAT","2017","39.5"
"Oregon","OR","Curry County","41","015","dist_MAT","2017","56"
"Oregon","OR","Deschutes County","41","017","dist_MAT","2017","27.43"
"Oregon","OR","Douglas County","41","019","dist_MAT","2017","19.08"
"Oregon","OR","Gilliam County","41","021","dist_MAT","2017","66"
"Oregon","OR","Grant County","41","023","dist_MAT","2017","68.1"
"Oregon","OR","Harney County","41","025","dist_MAT","2017","102.89"
"Oregon","OR","Hood River County","41","027","dist_MAT","2017","17.67"
"Oregon","OR","Jackson County","41","029","dist_MAT","2017","9.53"
"Oregon","OR","Jefferson County","41","031","dist_MAT","2017","25.67"
"Oregon","OR","Josephine County","41","033","dist_MAT","2017","31.1"
"Oregon","OR","Klamath County","41","035","dist_MAT","2017","36.29"
"Oregon","OR","Lake County","41","037","dist_MAT","2017","73.12"
"Oregon","OR","Lane County","41","039","dist_MAT","2017","18.68"
"Oregon","OR","Lincoln County","41","041","dist_MAT","2017","30.69"
"Oregon","OR","Linn County","41","043","dist_MAT","2017","18.5"
"Oregon","OR","Malheur County","41","045","dist_MAT","2017","33.82"
"Oregon","OR","Marion County","41","047","dist_MAT","2017","11.8"
"Oregon","OR","Morrow County","41","049","dist_MAT","2017","40.6"
"Oregon","OR","Multnomah County","41","051","dist_MAT","2017","2.12"
"Oregon","OR","Polk County","41","053","dist_MAT","2017","6.14"
"Oregon","OR","Sherman County","41","055","dist_MAT","2017","62.6"
"Oregon","OR","Tillamook County","41","057","dist_MAT","2017","24.54"
"Oregon","OR","Umatilla County","41","059","dist_MAT","2017","19.08"
"Oregon","OR","Union County","41","061","dist_MAT","2017","15.43"
"Oregon","OR","Wallowa County","41","063","dist_MAT","2017","18.2"
"Oregon","OR","Wasco County","41","065","dist_MAT","2017","46.14"
"Oregon","OR","Washington County","41","067","dist_MAT","2017","7.67"
"Oregon","OR","Wheeler County","41","069","dist_MAT","2017","66.33"
"Oregon","OR","Yamhill County","41","071","dist_MAT","2017","7"
"Pennsylvania","PA","Adams County","42","001","dist_MAT","2017","7.46"
"Pennsylvania","PA","Allegheny County","42","003","dist_MAT","2017","2.06"
"Pennsylvania","PA","Armstrong County","42","005","dist_MAT","2017","11.77"
"Pennsylvania","PA","Beaver County","42","007","dist_MAT","2017","3.85"
"Pennsylvania","PA","Bedford County","42","009","dist_MAT","2017","18.71"
"Pennsylvania","PA","Berks County","42","011","dist_MAT","2017","5.82"
"Pennsylvania","PA","Blair County","42","013","dist_MAT","2017","5.57"
"Pennsylvania","PA","Bradford County","42","015","dist_MAT","2017","19.19"
"Pennsylvania","PA","Bucks County","42","017","dist_MAT","2017","3.41"
"Pennsylvania","PA","Butler County","42","019","dist_MAT","2017","7.58"
"Pennsylvania","PA","Cambria County","42","021","dist_MAT","2017","8.83"
"Pennsylvania","PA","Cameron County","42","023","dist_MAT","2017","25"
"Pennsylvania","PA","Carbon County","42","025","dist_MAT","2017","8.2"
"Pennsylvania","PA","Centre County","42","027","dist_MAT","2017","7.78"
"Pennsylvania","PA","Chester County","42","029","dist_MAT","2017","4.7"
"Pennsylvania","PA","Clarion County","42","031","dist_MAT","2017","10.7"
"Pennsylvania","PA","Clearfield County","42","033","dist_MAT","2017","13.44"
"Pennsylvania","PA","Clinton County","42","035","dist_MAT","2017","13.14"
"Pennsylvania","PA","Columbia County","42","037","dist_MAT","2017","10.09"
"Pennsylvania","PA","Crawford County","42","039","dist_MAT","2017","10.45"
"Pennsylvania","PA","Cumberland County","42","041","dist_MAT","2017","9.21"
"Pennsylvania","PA","Dauphin County","42","043","dist_MAT","2017","8.12"
"Pennsylvania","PA","Delaware County","42","045","dist_MAT","2017","2.66"
"Pennsylvania","PA","Elk County","42","047","dist_MAT","2017","18.58"
"Pennsylvania","PA","Erie County","42","049","dist_MAT","2017","7.9"
"Pennsylvania","PA","Fayette County","42","051","dist_MAT","2017","7.3"
"Pennsylvania","PA","Forest County","42","053","dist_MAT","2017","11.33"
"Pennsylvania","PA","Franklin County","42","055","dist_MAT","2017","13.9"
"Pennsylvania","PA","Fulton County","42","057","dist_MAT","2017","25"
"Pennsylvania","PA","Greene County","42","059","dist_MAT","2017","8.78"
"Pennsylvania","PA","Huntingdon County","42","061","dist_MAT","2017","16.12"
"Pennsylvania","PA","Indiana County","42","063","dist_MAT","2017","9.43"
"Pennsylvania","PA","Jefferson County","42","065","dist_MAT","2017","18.62"
"Pennsylvania","PA","Juniata County","42","067","dist_MAT","2017","13.7"
"Pennsylvania","PA","Lackawanna County","42","069","dist_MAT","2017","4.12"
"Pennsylvania","PA","Lancaster County","42","071","dist_MAT","2017","6.02"
"Pennsylvania","PA","Lawrence County","42","073","dist_MAT","2017","6.75"
"Pennsylvania","PA","Lebanon County","42","075","dist_MAT","2017","5.88"
"Pennsylvania","PA","Lehigh County","42","077","dist_MAT","2017","4.87"
"Pennsylvania","PA","Luzerne County","42","079","dist_MAT","2017","8.72"
"Pennsylvania","PA","Lycoming County","42","081","dist_MAT","2017","9.5"
"Pennsylvania","PA","McKean County","42","083","dist_MAT","2017","11.89"
"Pennsylvania","PA","Mercer County","42","085","dist_MAT","2017","6.63"
"Pennsylvania","PA","Mifflin County","42","087","dist_MAT","2017","8.73"
"Pennsylvania","PA","Monroe County","42","089","dist_MAT","2017","6.06"
"Pennsylvania","PA","Montgomery County","42","091","dist_MAT","2017","3.02"
"Pennsylvania","PA","Montour County","42","093","dist_MAT","2017","10.33"
"Pennsylvania","PA","Northampton County","42","095","dist_MAT","2017","6.5"
"Pennsylvania","PA","Northumberland County","42","097","dist_MAT","2017","7.08"
"Pennsylvania","PA","Perry County","42","099","dist_MAT","2017","15.21"
"Pennsylvania","PA","Philadelphia County","42","101","dist_MAT","2017","0.56"
"Pennsylvania","PA","Pike County","42","103","dist_MAT","2017","13.64"
"Pennsylvania","PA","Potter County","42","105","dist_MAT","2017","16.9"
"Pennsylvania","PA","Schuylkill County","42","107","dist_MAT","2017","9.2"
"Pennsylvania","PA","Snyder County","42","109","dist_MAT","2017","8.7"
"Pennsylvania","PA","Somerset County","42","111","dist_MAT","2017","10.68"
"Pennsylvania","PA","Sullivan County","42","113","dist_MAT","2017","16.33"
"Pennsylvania","PA","Susquehanna County","42","115","dist_MAT","2017","12.26"
"Pennsylvania","PA","Tioga County","42","117","dist_MAT","2017","9.67"
"Pennsylvania","PA","Union County","42","119","dist_MAT","2017","7.77"
"Pennsylvania","PA","Venango County","42","121","dist_MAT","2017","9.29"
"Pennsylvania","PA","Warren County","42","123","dist_MAT","2017","11.12"
"Pennsylvania","PA","Washington County","42","125","dist_MAT","2017","6.22"
"Pennsylvania","PA","Wayne County","42","127","dist_MAT","2017","11.13"
"Pennsylvania","PA","Westmoreland County","42","129","dist_MAT","2017","4.94"
"Pennsylvania","PA","Wyoming County","42","131","dist_MAT","2017","13.67"
"Pennsylvania","PA","York County","42","133","dist_MAT","2017","6.72"
"Rhode Island","RI","Bristol County","44","001","dist_MAT","2017","2.33"
"Rhode Island","RI","Kent County","44","003","dist_MAT","2017","3.75"
"Rhode Island","RI","Newport County","44","005","dist_MAT","2017","2.12"
"Rhode Island","RI","Providence County","44","007","dist_MAT","2017","2.45"
"Rhode Island","RI","Washington County","44","009","dist_MAT","2017","4.3"
"South Carolina","SC","Abbeville County","45","001","dist_MAT","2017","28.6"
"South Carolina","SC","Aiken County","45","003","dist_MAT","2017","9.67"
"South Carolina","SC","Allendale County","45","005","dist_MAT","2017","36.25"
"South Carolina","SC","Anderson County","45","007","dist_MAT","2017","11.25"
"South Carolina","SC","Bamberg County","45","009","dist_MAT","2017","28"
"South Carolina","SC","Barnwell County","45","011","dist_MAT","2017","24.75"
"South Carolina","SC","Beaufort County","45","013","dist_MAT","2017","17.36"
"South Carolina","SC","Berkeley County","45","015","dist_MAT","2017","21.75"
"South Carolina","SC","Calhoun County","45","017","dist_MAT","2017","11.5"
"South Carolina","SC","Charleston County","45","019","dist_MAT","2017","9.16"
"South Carolina","SC","Cherokee County","45","021","dist_MAT","2017","15.33"
"South Carolina","SC","Chester County","45","023","dist_MAT","2017","20.43"
"South Carolina","SC","Chesterfield County","45","025","dist_MAT","2017","17.5"
"South Carolina","SC","Clarendon County","45","027","dist_MAT","2017","32"
"South Carolina","SC","Colleton County","45","029","dist_MAT","2017","31.8"
"South Carolina","SC","Darlington County","45","031","dist_MAT","2017","8.83"
"South Carolina","SC","Dillon County","45","033","dist_MAT","2017","24.71"
"South Carolina","SC","Dorchester County","45","035","dist_MAT","2017","22"
"South Carolina","SC","Edgefield County","45","037","dist_MAT","2017","14.2"
"South Carolina","SC","Fairfield County","45","039","dist_MAT","2017","20.75"
"South Carolina","SC","Florence County","45","041","dist_MAT","2017","14.91"
"South Carolina","SC","Georgetown County","45","043","dist_MAT","2017","10.33"
"South Carolina","SC","Greenville County","45","045","dist_MAT","2017","5.95"
"South Carolina","SC","Greenwood County","45","047","dist_MAT","2017","35.83"
"South Carolina","SC","Hampton County","45","049","dist_MAT","2017","23.45"
"South Carolina","SC","Horry County","45","051","dist_MAT","2017","11.25"
"South Carolina","SC","Jasper County","45","053","dist_MAT","2017","8.6"
"South Carolina","SC","Kershaw County","45","055","dist_MAT","2017","22.29"
"South Carolina","SC","Lancaster County","45","057","dist_MAT","2017","16.75"
"South Carolina","SC","Laurens County","45","059","dist_MAT","2017","32.11"
"South Carolina","SC","Lee County","45","061","dist_MAT","2017","18.33"
"South Carolina","SC","Lexington County","45","063","dist_MAT","2017","8.14"
"South Carolina","SC","McCormick County","45","065","dist_MAT","2017","21.5"
"South Carolina","SC","Marion County","45","067","dist_MAT","2017","24.25"
"South Carolina","SC","Marlboro County","45","069","dist_MAT","2017","27.67"
"South Carolina","SC","Newberry County","45","071","dist_MAT","2017","28.88"
"South Carolina","SC","Oconee County","45","073","dist_MAT","2017","11"
"South Carolina","SC","Orangeburg County","45","075","dist_MAT","2017","17.06"
"South Carolina","SC","Pickens County","45","077","dist_MAT","2017","6.7"
"South Carolina","SC","Richland County","45","079","dist_MAT","2017","5.84"
"South Carolina","SC","Saluda County","45","081","dist_MAT","2017","26"
"South Carolina","SC","Spartanburg County","45","083","dist_MAT","2017","8.38"
